Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label
10.0.0.2-10.0.0.254-42011-1883-6,10.0.0.2,42011,10.0.0.254,1883,6,31/08/2023 03:13:02 PM,115998648,34,34,664.0,4.0,22.0,0.0,19.52941176470588,6.876553462475344,2.0,0.0,0.1176470588235294,0.4776651472212257,5.758687808154454,0.5862137289738066,1731323.1044776118,1947996.3615060064,4007422.0,48.0,115998584.0,3515108.6060606064,1175432.424092298,4007537.0,1395.0,115998542.0,3515107.333333333,1168966.8326807774,4007473.0,104.0,1,0,0,0,1088,1088,0.2931068644869033,0.2931068644869033,0.0,22.0,10.0,10.927569020870209,119.4117647058823,0,0,0,34,68,0,0,0,1.0,10.147058823529411,19.529411764705884,0.1176470588235294,0,0,0,0,0,0,1,22,1,0,502,64,31,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
10.0.0.14-10.0.0.254-44593-1883-6,10.0.0.14,44593,10.0.0.254,1883,6,31/08/2023 03:13:02 PM,117003627,44,44,884.0,4.0,22.0,0.0,20.09090909090909,6.11448216757477,2.0,0.0,0.0909090909090909,0.4214141098829708,7.589508314985825,0.7521134366202169,1344869.2758620689,1467293.742445347,3008598.0,10.0,117003546.0,2721012.697674419,765966.1129445651,3008638.0,2623.0,117003615.0,2721014.3023255817,761036.5949517719,3008625.0,121.0,1,0,0,0,1408,1408,0.3760567183101084,0.3760567183101084,0.0,22.0,10.224719101123592,10.95211977094012,119.94892747701742,0,0,0,44,88,0,0,0,1.0,10.340909090909092,20.09090909090909,0.0909090909090909,0,0,0,0,0,0,1,22,1,0,502,64,41,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
10.0.0.2-10.0.0.254-44021-1883-6,10.0.0.2,44021,10.0.0.254,1883,6,31/08/2023 03:13:02 PM,115998355,34,34,664.0,4.0,22.0,0.0,19.52941176470588,6.876553462475344,2.0,0.0,0.1176470588235294,0.4776651472212257,5.75870235401183,0.5862152096898271,1731318.731343283,1948099.3029836183,4009529.0,9.0,115998342.0,3515101.2727272725,1175590.0277277064,4009610.0,2607.0,115998283.0,3515099.484848486,1169179.5192281243,4009552.0,129.0,1,0,0,0,1088,1088,0.2931076048449135,0.2931076048449135,0.0,22.0,10.0,10.927569020870209,119.4117647058823,0,0,0,34,68,0,0,0,1.0,10.147058823529411,19.529411764705884,0.1176470588235294,0,0,0,0,0,0,1,22,1,0,502,64,31,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
10.0.0.14-10.0.0.254-44845-1883-6,10.0.0.14,44845,10.0.0.254,1883,6,31/08/2023 03:13:02 PM,117002897,44,44,884.0,4.0,22.0,0.0,20.09090909090909,6.11448216757477,2.0,0.0,0.0909090909090909,0.4214141098829708,7.589555667155831,0.7521181291776049,1344860.8850574712,1467178.8890656985,3008594.0,7.0,117002877.0,2720997.139534884,765939.5352463902,3008639.0,1860.0,117002872.0,2720997.0232558143,760723.1680368198,3008621.0,80.0,1,0,0,0,1408,1408,0.3760590645888024,0.3760590645888024,0.0,22.0,10.224719101123592,10.95211977094012,119.94892747701742,0,0,0,44,88,0,0,0,1.0,10.340909090909092,20.09090909090909,0.0909090909090909,0,0,0,0,0,0,1,22,1,0,502,64,41,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
10.0.0.9-10.0.0.254-43159-1883-6,10.0.0.9,43159,10.0.0.254,1883,6,31/08/2023 03:13:03 PM,114999333,28,28,602.0,4.0,25.0,0.0,21.500000000000007,8.535329627603838,2.0,0.0,0.1428571428571428,0.524530528312962,5.269595781046835,0.4869593461033378,2090896.963636364,2425516.933602448,5014194.0,13.0,114999314.0,4259233.851851853,1630838.3480147617,5014280.0,2598.0,114999236.0,4259230.962962965,1623327.8299209569,5014213.0,41.0,1,0,0,0,896,896,0.2434796730516689,0.2434796730516689,0.0,25.0,11.070175438596486,12.361893707684928,152.81641604010022,0,0,0,28,56,0,0,0,1.0,11.267857142857142,21.5,0.1428571428571428,0,0,0,0,0,0,1,26,1,0,502,64,25,32,8120867.875,4578390.865061979,14995054.0,4995241.0,5004769.874999999,4299.45323558708,5014194.0,5000547.0,DoS UDP Flood,1
10.0.0.8-10.0.0.254-35085-1883-6,10.0.0.8,35085,10.0.0.254,1883,6,31/08/2023 03:13:03 PM,114999577,28,28,424.0,4.0,18.0,0.0,15.142857142857144,5.911158849311947,2.0,0.0,0.1428571428571428,0.524530528312962,3.721752820012546,0.4869583128988379,2090901.4,2425658.612035835,5009419.0,10.0,114999558.0,4259242.888888889,1631177.2649425822,5009448.0,2285.0,114999565.0,4259243.148148148,1623706.5357968835,5009438.0,69.0,1,0,0,0,896,896,0.2434791564494189,0.2434791564494189,0.0,18.0,7.807017543859649,8.64671406722814,74.76566416040102,0,0,0,28,56,0,0,0,1.0,7.946428571428571,15.142857142857142,0.1428571428571428,0,0,0,0,0,0,1,18,1,0,502,64,25,32,7219202.777777778,6663962.885505511,19990228.0,20.0,5003572.111111111,2897.3273651955296,5009419.0,5000938.0,DoS UDP Flood,1
10.0.0.8-10.0.0.254-34125-1883-6,10.0.0.8,34125,10.0.0.254,1883,6,31/08/2023 03:13:03 PM,114999347,28,28,424.0,4.0,18.0,0.0,15.142857142857142,5.9111588493119465,2.0,0.0,0.1428571428571428,0.524530528312962,3.721760263560453,0.4869592868209939,2090897.2181818185,2425535.239471285,5011325.0,11.0,114999335.0,4259234.62962963,1631227.4316256489,5011350.0,1843.0,114999264.0,4259232.0,1623412.6237278206,5011345.0,55.0,1,0,0,0,896,896,0.2434796434104969,0.2434796434104969,0.0,18.0,7.807017543859651,8.64671406722814,74.76566416040102,0,0,0,28,56,0,0,0,1.0,7.946428571428571,15.142857142857142,0.1428571428571428,0,0,0,0,0,0,1,18,1,0,502,64,25,32,9995832.142857144,5771610.249180103,19989936.0,4995052.0,5004733.857142857,3466.417046873853,5011325.0,5000979.0,DoS UDP Flood,1
10.0.0.9-10.0.0.254-36845-1883-6,10.0.0.9,36845,10.0.0.254,1883,6,31/08/2023 03:13:03 PM,114998325,28,28,600.0,4.0,25.0,0.0,21.428571428571427,8.508943318774453,2.0,0.0,0.1428571428571428,0.524530528312962,5.252250413212541,0.4869636144700369,2090878.6363636367,2425395.2705361885,5011944.0,11.0,114998314.0,4259196.814814814,1631136.3403399067,5011977.0,1772.0,114998280.0,4259195.555555555,1623086.3797650435,5011964.0,65.0,1,0,0,0,896,896,0.2434818072350184,0.2434818072350184,0.0,25.0,11.035087719298252,12.3229821765801,151.85588972431083,0,0,0,28,56,0,0,0,1.0,11.232142857142858,21.428571428571427,0.1428571428571428,0,0,0,0,0,0,1,26,1,0,502,64,25,32,8121147.0,6509898.736442,19988920.0,19.0,5004341.124999999,3868.604083331754,5011944.0,5000165.0,DoS UDP Flood,1
192.168.137.210-76.223.59.244-37554-443-6,192.168.137.210,37554,76.223.59.244,443,6,31/08/2023 03:14:44 PM,20641082,23,28,3283.0,12138.0,1448.0,0.0,142.73913043478257,322.9147392946859,1448.0,0.0,433.5,522.2573865229459,747.1023079119592,2.470800707055957,412821.6399999999,769836.5822469492,3615949.0,0.0,20641082.0,938231.0,2238206.976061142,9941712.0,0.0,17833854.0,660513.1111111111,1035034.8248411864,3615949.0,4.0,0,0,0,0,744,964,1.1142826718095495,1.356518035246408,0.0,1448.0,296.5576923076924,460.5106038021036,212070.0162141781,1,2,1,26,49,0,0,0,1.0,302.37254901960785,142.7391304347826,433.5,0,0,0,6461,12,2877,3,547,4,2023,65535,337,13,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.137.210-76.223.59.244-37554-443-6,192.168.137.210,37554,76.223.59.244,443,6,31/08/2023 03:15:05 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256430.5741221202,23896.723739051424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.137.210-76.223.59.244-37554-443-6,192.168.137.210,37554,76.223.59.244,443,6,31/08/2023 03:15:05 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256430.5741221202,23896.723739051424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
13.248.190.20-192.168.137.210-443-51052-6,13.248.190.20,443,192.168.137.210,51052,6,31/08/2023 03:14:50 PM,14835577,2,1,77.0,0.0,77.0,0.0,38.5,54.44722215136416,0.0,0.0,0.0,0.0,5.190226170508906,0.2022166040458015,7417788.5,3992007.395634495,10240564.0,4595013.0,10240564.0,10240564.0,0.0,10240564.0,10240564.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,20,0.1348110693638676,0.0674055346819338,0.0,77.0,19.25,38.5,1482.25,2,0,1,1,2,0,0,0,0.0,25.666666666666668,38.5,0.0,0,0,0,0,0,0,1,38,0,0,1394,0,1,32,0.0,0.0,0.0,0.0,10240564.0,0.0,10240564.0,10240564.0,DoS UDP Flood,1
192.168.137.210-13.248.190.20-51052-443-6,192.168.137.210,51052,13.248.190.20,443,6,31/08/2023 03:15:05 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256430.5741221202,23896.723739051424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.137.210-76.223.59.244-37554-443-6,192.168.137.210,37554,76.223.59.244,443,6,31/08/2023 03:15:05 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256430.5741221202,23896.723739051424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.137.210-76.223.59.244-37554-443-6,192.168.137.210,37554,76.223.59.244,443,6,31/08/2023 03:15:05 PM,1333,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.3750937734433,1333.0,0.0,1333.0,1333.0,1333.0,1333.0,0.0,1333.0,1333.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1500.3750937734433,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.137.210-76.223.59.244-37554-443-6,192.168.137.210,37554,76.223.59.244,443,6,31/08/2023 03:15:05 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256430.5741221202,23896.723739051424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.137.210-76.223.59.244-37554-443-6,192.168.137.210,37554,76.223.59.244,443,6,31/08/2023 03:15:05 PM,3142,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.5372374283896,3142.0,0.0,3142.0,3142.0,3142.0,3142.0,0.0,3142.0,3142.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,636.5372374283896,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.137.166-47.254.41.205-51096-1883-6,192.168.137.166,51096,47.254.41.205,1883,6,31/08/2023 03:13:00 PM,118489821,25,25,8426.0,0.0,1436.0,144.0,337.04,343.436369652371,0.0,0.0,0.0,0.0,71.11159362794547,0.4219771755752757,2418159.612244898,5004284.376409507,24594749.0,5155.0,117989935.0,4916247.291666667,6645514.902893396,25094432.0,5220.0,117988541.0,4916189.208333333,6651215.539214912,25095821.0,5155.0,1,0,0,0,500,500,0.2109885877876378,0.2109885877876378,0.0,1436.0,168.50980392156868,291.5721092662342,85014.29490196079,0,0,0,25,50,0,0,0,1.0,171.88,337.04,0.0,0,0,0,0,0,0,1,468,1,0,5700,65392,24,20,2413008.571428572,1963952.022782028,5530192.0,499160.0,11586322.142857142,8925742.870961934,24594749.0,5329692.0,DoS UDP Flood,1
192.168.137.21-52.40.210.103-46814-18665-6,192.168.137.21,46814,52.40.210.103,18665,6,31/08/2023 03:13:07 PM,96744961,16,16,954.0,1552.0,106.0,0.0,59.625,54.30883905958587,194.0,0.0,97.0,100.18116922189851,25.903157891603264,0.3307665812175995,3120805.193548387,6816840.783649386,25476522.0,0.0,96744961.0,6449664.066666667,8832927.22245695,25476522.0,0.0,93416359.0,6227757.266666667,10847800.278637225,28122948.0,1.0,1,0,0,0,548,572,0.1653832906087997,0.1653832906087997,0.0,194.0,79.15151515151514,80.37106180558756,6459.507575757576,0,0,0,17,32,0,0,0,1.0,81.625,59.625,97.0,0,0,0,600,4,588,1,86,1,141,14816,227,8,32,4405374.666666667,1852784.022915875,6141038.0,2454301.0,19256226.25,7719872.022077801,25476522.0,8379923.0,DoS UDP Flood,1
10.0.0.6-10.0.0.254-45125-1883-6,10.0.0.6,45125,10.0.0.254,1883,6,31/08/2023 03:13:08 PM,110001445,16,16,178.0,4.0,15.0,0.0,11.125,6.075908711186061,2.0,0.0,0.25,0.6831300510639732,1.654523720120222,0.2909052694716874,3548433.709677419,4732623.708521741,10011356.0,17.0,110001357.0,7333423.8,4286840.3261627685,10011374.0,1576.0,110001352.0,7333423.466666666,4274241.40553019,10011376.0,36.0,1,0,0,0,512,512,0.1454526347358437,0.1454526347358437,0.0,15.0,5.96969696969697,7.051085237770356,49.71780303030303,0,0,0,16,32,0,0,0,1.0,6.15625,11.125,0.25,0,0,0,0,0,0,1,14,1,0,502,64,13,32,189981.36363636365,422543.6735402088,1045661.0,18.0,9810141.999999998,404089.2705083866,10011356.0,8988520.0,DoS UDP Flood,1
10.0.0.4-10.0.0.254-35135-1883-6,10.0.0.4,35135,10.0.0.254,1883,6,31/08/2023 03:13:08 PM,90050855,8,8,61.0,4.0,15.0,0.0,7.624999999999999,7.130167299179292,2.0,0.0,0.5,0.9258200997725514,0.7218143570097141,0.1776773801870065,6003390.333333333,12075496.104622988,29953918.0,12.0,90007315.0,12858187.857142858,15423079.726516074,29995690.0,2617.0,90050836.0,12864405.142857144,15404497.683597686,29953930.0,120.0,1,0,0,0,256,256,0.0888386900935032,0.0888386900935032,0.0,15.0,4.647058823529412,6.412304348580433,41.11764705882353,0,0,0,8,16,0,0,0,1.0,4.9375,7.625,0.5,0,0,0,0,0,0,2,20,2,1,502,64,5,32,347112.0,601188.7731395189,1041305.0,12.0,29322759.33333333,546604.4521976869,29953918.0,29004839.0,DoS UDP Flood,1
10.0.0.1-10.0.0.254-43477-1883-6,10.0.0.1,43477,10.0.0.254,1883,6,31/08/2023 03:13:08 PM,90046803,8,8,211.0,4.0,52.0,0.0,26.375,27.13952047160324,2.0,0.0,0.5,0.9258200997725514,2.3876472327396234,0.1776853754596929,6003120.199999999,12075144.28174812,29953764.0,11.0,90005865.0,12857980.714285716,15422897.623305244,29997154.0,2081.0,90046792.0,12863827.428571427,15404129.964414734,29953775.0,85.0,1,0,0,0,256,256,0.0888426877298464,0.0888426877298464,0.0,52.0,15.647058823529411,23.93726481991673,572.9926470588235,0,0,0,8,16,0,0,0,1.0,16.625,26.375,0.5,0,0,0,0,0,0,2,70,2,1,502,64,5,32,347745.0,602292.955519156,1043213.0,11.0,29321788.666666668,547310.7604974832,29953764.0,29003691.0,DoS UDP Flood,1
10.0.0.4-10.0.0.254-41617-1883-6,10.0.0.4,41617,10.0.0.254,1883,6,31/08/2023 03:13:08 PM,90046751,8,8,62.0,4.0,15.0,0.0,7.749999999999999,7.265377779972235,2.0,0.0,0.5,0.9258200997725514,0.7329525970348447,0.1776854780690532,6003116.733333333,12074413.290958378,29957939.0,12.0,90004565.0,12857795.0,15421078.585532596,29999207.0,1647.0,90046662.0,12863808.857142858,15402800.652835242,29957951.0,37.0,1,0,0,0,256,256,0.0888427390345266,0.0888427390345266,0.0,15.0,4.705882352941177,6.5073487869710895,42.34558823529412,0,0,0,8,16,0,0,0,1.0,5.0,7.75,0.5,0,0,0,0,0,0,2,20,2,1,502,64,5,32,348019.0,602699.1226632075,1043956.0,12.0,29320257.666666668,552249.9063307602,29957939.0,29000058.0,DoS UDP Flood,1
10.0.0.6-10.0.0.254-33623-1883-6,10.0.0.6,33623,10.0.0.254,1883,6,31/08/2023 03:13:08 PM,110000947,16,16,179.0,4.0,15.0,0.0,11.1875,6.112487218800544,2.0,0.0,0.25,0.6831300510639732,1.6636220413629712,0.2909065864678419,3548417.64516129,4733217.483463467,10010051.0,11.0,110000861.0,7333390.733333333,4287697.752610442,10010081.0,2274.0,110000935.0,7333395.666666667,4275599.756465145,10010071.0,42.0,1,0,0,0,512,512,0.1454532932339209,0.1454532932339209,0.0,15.0,5.96969696969697,7.051085237770356,49.71780303030303,0,0,0,16,32,0,0,0,1.0,6.15625,11.1875,0.25,0,0,0,0,0,0,1,16,1,0,502,64,13,32,189044.45454545453,420518.99572917353,1039615.0,11.0,9811033.818181818,402582.1129349435,10010051.0,8993381.0,DoS UDP Flood,1
10.0.0.1-10.0.0.254-40749-1883-6,10.0.0.1,40749,10.0.0.254,1883,6,31/08/2023 03:13:08 PM,90050204,8,8,210.0,4.0,52.0,0.0,26.25,27.006612946779217,2.0,0.0,0.5,0.9258200997725514,2.3764521399640586,0.1776786646702099,6003346.933333333,12075181.466559744,29954666.0,8.0,90006277.0,12858039.57142857,15422719.324384376,29996778.0,2569.0,90050183.0,12864311.857142858,15403978.12680647,29954683.0,123.0,1,0,0,0,256,256,0.0888393323351049,0.0888393323351049,0.0,52.0,15.588235294117649,23.84339222806135,568.5073529411765,0,0,0,8,16,0,0,0,1.0,16.5625,26.25,0.5,0,0,0,0,0,0,2,70,2,1,502,64,5,32,347435.3333333334,601742.7407159419,1042268.0,17.0,29322086.666666668,547834.6132997926,29954666.0,29003494.0,DoS UDP Flood,1
76.223.59.244-192.168.137.210-443-37554-6,76.223.59.244,443,192.168.137.210,37554,6,31/08/2023 03:15:05 PM,4142799,1,1,46.0,0.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,11.103604109202498,0.4827653960522825,4142799.0,0.0,4142799.0,4142799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,20,0.2413826980261412,0.2413826980261412,0.0,46.0,30.666666666666664,26.558112382722783,705.3333333333334,1,0,1,1,1,0,0,0,1.0,46.0,46.0,0.0,0,0,0,0,0,0,1,46,1,0,337,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
76.223.59.244-192.168.137.210-443-37510-6,76.223.59.244,443,192.168.137.210,37510,6,31/08/2023 03:14:59 PM,10005777,2,1,77.0,0.0,77.0,0.0,38.5,54.44722215136416,0.0,0.0,0.0,0.0,7.69555427829343,0.2998267900633803,5002888.5,5083879.26073589,8597734.0,1408043.0,1408043.0,1408043.0,0.0,1408043.0,1408043.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,20,0.1998845267089202,0.0999422633544601,0.0,77.0,19.25,38.5,1482.25,2,0,1,1,2,0,0,0,0.0,25.666666666666668,38.5,0.0,0,0,0,0,0,0,1,38,0,0,997,0,1,32,1408043.0,0.0,1408043.0,1408043.0,8597734.0,0.0,8597734.0,8597734.0,DoS UDP Flood,1
192.168.137.210-76.223.59.244-37510-443-6,192.168.137.210,37510,76.223.59.244,443,6,31/08/2023 03:15:09 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256430.5741221202,23896.723739051424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
76.223.59.244-192.168.137.210-443-37510-6,76.223.59.244,443,192.168.137.210,37510,6,31/08/2023 03:15:09 PM,3533,1,1,77.0,0.0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,21794.508915935465,566.0911406736484,3533.0,0.0,3533.0,3533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,20,283.0455703368242,283.0455703368242,0.0,77.0,51.33333333333333,44.45597072760118,1976.3333333333333,1,0,1,1,1,0,0,0,1.0,77.0,77.0,0.0,0,0,0,0,0,0,0,0,0,0,997,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.137.210-13.248.190.20-51052-443-6,192.168.137.210,51052,13.248.190.20,443,6,31/08/2023 03:15:05 PM,4233231,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4724523655808058,4233231.0,0.0,4233231.0,4233231.0,4233231.0,4233231.0,0.0,4233231.0,4233231.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.4724523655808058,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.137.210-76.223.59.244-37554-443-6,192.168.137.210,37554,76.223.59.244,443,6,31/08/2023 03:15:09 PM,7461,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0605816914623,7461.0,0.0,7461.0,7461.0,7461.0,7461.0,0.0,7461.0,7461.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,268.0605816914623,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.137.210-76.223.59.244-37510-443-6,192.168.137.210,37510,76.223.59.244,443,6,31/08/2023 03:15:09 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256430.5741221202,23896.723739051424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.137.35-173.194.194.206-36344-443-6,192.168.137.35,36344,173.194.194.206,443,6,31/08/2023 03:13:08 PM,119332734,26,26,8291.0,280.0,1258.0,0.0,318.8846153846153,491.38175195447184,26.0,0.0,10.769230769230768,12.838403926680892,71.82438307329822,0.4357563784635991,2339857.5294117643,5259685.083072649,19482179.0,0.0,118809533.0,4752381.32,7040091.657149906,19948372.0,0.0,118866541.0,4754661.640000001,7154578.879791766,19950212.0,5.0,0,0,0,0,892,904,0.2178781892317995,0.2178781892317995,0.0,1258.0,161.7169811320755,374.7135509732986,140410.24528301886,0,0,0,24,52,0,0,0,1.0,164.82692307692307,318.88461538461536,10.76923076923077,0,0,0,5868,11,2201,2,753,2,25,491,616,13,32,2245313.833333333,3928356.777254552,10229760.0,466193.0,16309614.333333332,2452215.866049045,19482179.0,14608340.0,DoS UDP Flood,1
44.235.194.199-192.168.137.243-8883-40170-6,44.235.194.199,8883,192.168.137.243,40170,6,31/08/2023 03:13:06 PM,118860009,15,15,414.0,414.0,69.0,0.0,27.6,34.989386145760584,69.0,0.0,27.6,34.98938614576059,6.966178170153091,0.2523977597881555,4098621.0,6216373.473606084,20614348.0,2.0,116086084.0,8291863.142857142,8743448.721909748,20614348.0,2.0,114330286.0,8166449.0,8321047.278911222,25918596.0,246508.0,0,0,0,0,504,492,0.1261988798940777,0.1261988798940777,0.0,69.0,26.70967741935484,34.16449770193917,1167.2129032258067,0,0,0,12,30,0,0,0,1.0,27.6,27.6,27.6,0,0,0,276,4,368,1,29,1,29,9,3650,6,32,4249431.8,6559113.968344673,15535968.0,274272.0,13441440.571428573,6237855.2588848695,20614348.0,5282007.0,DoS UDP Flood,1
